"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"CANNABIS SUPER STORE LLC                     ";"422745";"6035462660010005";"26625 OLD 99 N STE C-2        ";"                         ";"STANWOOD                ";"WA";"SNOHOMISH";"982929285";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABIS SUPER STORE LLC                     ";"422840";"6035462660010006";"20291 STATE ROUTE 20 STE F    ";"                         ";"BURLINGTON              ";"WA";"SKAGIT";"982338727";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABIS TRADING COMPANY, LLC                ";"422724";"6036024430010001";"4204 RUSSELL RD STE A-2       ";"                         ";"MUKILTEO                ";"WA";"SNOHOMISH";"982755424";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABIS TREE                                ";"422992";"6035859880010001";"6620 N MARKET ST SUITE 101    ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992177809";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"5099901089";"";""
"CANNABIS USA                                 ";"420457";"6035504380010001";"61 MAPLE GROVE RD             ";"                         ";"QUILCENE                ";"WA";"JEFFERSON";"983768672";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABIS VALLEY                              ";"420499";"6032814770010003";"19861 RENTON MAPLE VALLEYRD SE";"STE 2                    ";"MAPLE VALLEY            ";"WA";"KING";"98038    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABIS WAREHOUSE                           ";"420288";"6025628900010002";"303 KING STEET                ";"                         ";"KITTITAS                ";"WA";"KITTITAS";"98934    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABIZ                                     ";"087932";"6033429340010001";"1109 RIVER RD STE A           ";"                         ";"PUYALLUP                ";"WA";"PIERCE";"983713848";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2532611850";"";""
"CANNABLISS                                   ";"422640";"6036006770010001";"601 HIGHWAY 20 STE C          ";"                         ";"NEWPORT                 ";"WA";"PEND OREILLE";"991568860";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABLYSS                                   ";"415575";"6033596150010001";"2705 HARTFORD DR STE A        ";"                         ";"LAKE STEVENS            ";"WA";"SNOHOMISH";"982589204";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4253277529";"";""
"CANNABOX                                     ";"413484";"6033450630010001";"4027 RUCKER AVE STE B         ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982014839";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABOX                                     ";"421631";"6033223550010002";"9211 DELRIDGE WAY SW STE C    ";"                         ";"SEATTLE                 ";"WA";"KING";"981062746";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABOX                                     ";"421694";"6033450630010005";"1408 BRONSON WAY N STE B      ";"                         ";"RENTON                  ";"WA";"KING";"980575545";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABUS EMPORIUM LLC                        ";"077677";"6035496500010003";"11200 KIRKLAND WAY            ";"                         ";"KIRKLAND                ";"WA";"KING";"980333946";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABUS EMPORIUM LLC                        ";"420432";"6035496500010001";"1414 127TH PL NE STE 107-A    ";"                         ";"BELLEVUE                ";"WA";"KING";"980052260";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNABUS EMPORIUM LLC                        ";"420433";"6035496500010002";"8700 122ND AVE NE             ";"                         ";"KIRKLAND                ";"WA";"KING";"980335829";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNACABANNA                                 ";"421015";"6036035380010001";"3028 RIVER RD E               ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984432126";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNACOPIA                                   ";"421753";"6027343300010003";"621 RIVER RD STE 709          ";"                         ";"PUYALLUP                ";"WA";"PIERCE";"983714152";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNACROSS                                   ";"421116";"6035553310010001";"1740 DOWN RIVER DR STE 400-A  ";"                         ";"WOODLAND                ";"WA";"COWLITZ";"986749354";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNALAND                                    ";"420512";"6033244950010002";"21628 43RD PL. S STE B        ";"                         ";"KENT                    ";"WA";"KING";"98032    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNAMART LLC                                ";"421582";"6035679640010001";"2405 HARRISON AVE NW STE 101  ";"                         ";"OLYMPIA                 ";"WA";"THURSTON";"985024592";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNARAIL STATION                            ";"413366";"6001282260010001";"1448 BASIN ST NW SUITE A      ";"                         ";"EPHRATA                 ";"WA";"GRANT";"988239695";"MARIJUANA RETAILER                 ";"PENDING (ISSUED)";"5097541047";"";""
"CANNAREX                                     ";"414060";"6033457670010003";"2714 HENSON RD                ";"                         ";"MOUNT VERNON            ";"WA";"SKAGIT";"982739036";"MARIJUANA RETAILER                 ";"PENDING (ISSUED)";"4254058179";"";""
"CANNASMOKE CANNABIS                          ";"422541";"6035465660010002";"2115B AUBURN WAY N            ";"                         ";"AUBURN                  ";"WA";"KING";"980022823";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNATOPIA                                   ";"421026";"6025952730010007";"2747 PACIFIC AVE SE STE B14   ";"                         ";"OLYMPIA                 ";"WA";"THURSTON";"985012097";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CANNAZONE                                    ";"078001";"6033548000010001";"17940 STATE ROUTE 536         ";"                         ";"MOUNT VERNON            ";"WA";"SKAGIT";"982733269";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2064322473";"";""
"CANNAZONE                                    ";"421813";"6033548000010003";"5655 GUIDE MERIDIAN           ";"SUITE B                  ";"BELLINGHAM              ";"WA";"WHATCOM";"982269722";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2064322473";"";""
"CANNAZONE                                    ";"422791";"6033548000010002";"3212 OLD HWY 99 SOUTH RD      ";"                         ";"MOUNT VERNON            ";"WA";"SKAGIT";"982739070";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2064322473";"";""
"CANNIBUZZ LLC                                ";"085720";"6035709890010001";"118 E ORANGE AVE              ";"                         ";"BURLINGTON              ";"WA";"SKAGIT";"982332215";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CAPITOL HILL CLEANING                        ";"420502";"6031801670010001";"202 12TH AVE E                ";"                         ";"SEATTLE                 ";"WA";"KING";"981025806";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CAPITOL HILL FLOWER AND GARDEN               ";"421291";"6020749990010001";"300 15TH AVE E                ";"                         ";"SEATTLE                 ";"WA";"KING";"98112    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CAPTAINZ GANJA                               ";"421809";"6029070960010002";"618 14TH AVE                  ";"                         ";"LONGVIEW                ";"WA";"COWLITZ";"986321604";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CASCADE                                      ";"421663";"6035484460010001";"11801 B HIGHWAY 2             ";"                         ";"LEAVENWORTH             ";"WA";"CHELAN";"98826    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CASCADE CANNABIS                             ";"421363";"6022101420010003";"27413 10TH DR NE              ";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982237304";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CASCADE CANNABIS FARM                        ";"421669";"6035707980010001";"18425 NE 95TH ST UNIT 56      ";"                         ";"REDMOND                 ";"WA";"KING";"980522918";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CASCADE EMERALDS LLC                         ";"420721";"6035509860010002";"3815 100TH ST SW STE 2B-A     ";"                         ";"LAKEWOOD                ";"WA";"PIERCE";"984994409";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CASCADE HERB COMPANY                         ";"415094";"6033587380010002";"1240 E MAPLE ST STE 103       ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982250000";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3607782357";"";""
"CASCADE KROPZ                                ";"413819";"6033656030010001";"19129 SMOKEY POINT BLVD STE B ";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982234258";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3606595422";"";""
"CASCADE KROPZ                                ";"420829";"6033656030010002";"22937 HIGHWAY 99              ";"                         ";"EDMONDS                 ";"WA";"SNOHOMISH";"980268468";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CASCADIA CANNABIS                            ";"420495";"6035499820010003";"108 W WALNUT ST               ";"                         ";"CENTRALIA               ";"WA";"LEWIS";"985314021";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CASCADIA CANNABIS LLC                        ";"420367";"6035499820010002";"426 SW MT SI BLVD             ";"K-2                      ";"NORTH BEND              ";"WA";"KING";"980458291";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CASCADIA CANNABIS LLC                        ";"420368";"6035499820010001";"576 W MAIN ST STE A           ";"                         ";"CHEHALIS                ";"WA";"LEWIS";"985321502";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CAT CONSULTING LLC                           ";"422960";"6035253350010002";"2501 S 38TH ST # 2505         ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984097373";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CATNIP CANNABIS, LLC                         ";"420327";"6035501020010001";"728 IRENE ST                  ";"                         ";"WALLA WALLA             ";"WA";"WALLA WALLA";"993621604";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CEMA INVESTMENTS, LLC                        ";"420411";"6033564840010002";"12525 WILLOWS RD NE STE 20    ";"                         ";"KIRKLAND                ";"WA";"KING";"980348735";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CENTRALIA CANNABIS CONNECTION                ";"414767";"6013587260010004";"1039 S GOLD ST                ";"                         ";"CENTRALIA               ";"WA";"LEWIS";"985313711";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3607480807";"";""
"CHC ENTERPRISES                              ";"413300";"6036038450010001";"1240 E MAPLE ST STE 102       ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982255749";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CHERYL RAE LONG                              ";"420644";"6033556200010002";"15324 WILLOW DR               ";"                         ";"MARYSVILLE              ";"WA";"SNOHOMISH";"982718158";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CHIMACUM CANNABIS                            ";"413492";"6035262460010001";"9034 BEAVER VALLEY ROAD       ";"                         ";"CHIMACUM                ";"WA";"JEFFERSON";"983258781";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2066818394";"";""
"CHRIS KEITH MOON                             ";"420375";"6015291020010002";"1626 WESTSIDE HWY             ";"BLDG 3                   ";"KELSO                   ";"WA";"COWLITZ";"986261827";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"CHRONIC ALTERNATIVE MEDICINE                 ";"422573";"6035768430010002";"13607 E SPRAGUE AVE           ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992160809";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
