"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"DYNAMIC HARVEST                              ";"416393";"6033525820010002";"13513 NE 126TH PL STE B       ";"                         ";"KIRKLAND                ";"WA";"KING";"980340000";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"2062275929";"";""
"E & B GROWERS                                ";"412449";"6035008170010001";"71 AMBUSH GROVE LOOP STE B    ";"                         ";"USK                     ";"WA";"PEND OREILLE";"991804900";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"5096716815";"";""
"EAGLE ROCK HIGHLANDS                         ";"413443";"6033576220010001";"23 EAGLE ROCK RD SUITE 1      ";"                         ";"TONASKET                ";"WA";"OKANOGAN";"988559559";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"5094861426";"";""
"EAGLE TREE FARMS                             ";"416683";"6029867770010002";"6369 MT BAKER HWY STE A       ";"                         ";"DEMING                  ";"WA";"WHATCOM";"982449547";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"3603935507";"";""
"EARTH RISING FARM                            ";"412819";"6033548960010001";"214 BATES RD STE A            ";"                         ";"WHITE SALMON            ";"WA";"KLICKITAT";"986728504";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"5094933341";"";""
"EARTHCRAFT FARMS                             ";"412781";"6035121180010001";"126 NEWMAN CREEK RD UNIT 4    ";"UNIT 4                   ";"ELMA                    ";"WA";"GRAYS HARBOR";"985419536";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"5098401201";"";""
"EAST MOUNTAIN BUD                            ";"412691";"6034832830010001";"920 288TH ST NE               ";"STE A                    ";"STANWOOD                ";"WA";"SNOHOMISH";"982929485";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"3607081216";"";""
"EASTERN GATE                                 ";"412568";"6033526670010001";"6507 W ALDERBROOK LANE        ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992240000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"2678086250";"";""
"EASTERN WASHINGTON CANNABIS PRODUCTS         ";"415953";"6026963140010001";"5990 INDEPENDENCE RD STE B    ";"                         ";"SUNNYSIDE               ";"WA";"YAKIMA";"989449798";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"5098377476";"";""
"ECC                                          ";"417148";"6033490890010001";"3601 W MARGINAL WAY SW #10    ";"                         ";"SEATTLE                 ";"WA";"KING";"981061142";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2533323777";"";""
"ECO VENTURES                                 ";"416366";"6033336840010002";"2500 TOKELAND RD LOT 2        ";"                         ";"TOKELAND                ";"WA";"PACIFIC";"985909730";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"ECO VENTURES                                 ";"416853";"6033336840010003";"17931 59TH AVE NE BLDG 2 STE A";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982236352";"MARIJUANA PRODUCER TIER 3          ";"PENDING (ISSUED)";"4258255454";"";""
"EDISON AGRICULTURE                           ";"416560";"6033579260010001";"8531 POSTMA RD  STE D         ";"                         ";"MOXEE                   ";"WA";"YAKIMA";"989369317";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"2062268621";"";""
"EGS FARM                                     ";"416730";"6033580140010001";"8531 POSTMA RD                ";"STE F                    ";"MOXEE                   ";"WA";"YAKIMA";"989369317";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"5032015067";"";""
"EH FARMS                                     ";"416016";"6033594230010001";"3143 GOLDIE RD                ";"                         ";"OAK HARBOR              ";"WA";"ISLAND";"982770000";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2068867155";"";""
"EL REY DE LA KUSH                            ";"412536";"6035077540010001";"4499 ROAD L NE, SUITE B       ";"                         ";"MOSES LAKE              ";"WA";"GRANT";"988370000";"MARIJUANA PRODUCER TIER 1          ";"CLOSED (PERMANENT)";"          ";"";""
"EL REY DE LA KUSH                            ";"422324";"6035077540010002";"3145 MIAN ST                  ";"                         ";"MONITOR                 ";"WA";"CHELAN";"988369800";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"5092648399";"";""
"ELECTRIC BLUES                               ";"417580";"6033391540010001";"3431 AIRPORT ROAD             ";"SUITE C                  ";"PULLMAN                 ";"WA";"WHITMAN";"991630000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"ELEMENT                                      ";"412134";"6033464070010001";"1199 W CUNNINGHAM RD          ";"STE J                    ";"OTHELLO                 ";"WA";"ADAMS";"993449004";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"4259415373";"";""
"ELEMENT                                      ";"416326";"6033464070010002";"5913 4TH AVE S                ";"                         ";"SEATTLE                 ";"WA";"KING";"981083209";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"ELEMENTAL BOTANICALS                         ";"416419";"6033564610010002";"5735 RD L SE STE A            ";"                         ";"MOSES LAKE              ";"WA";"GRANT";"988379087";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"2067969948";"";""
"ELEVEN WINDOW VENTURES                       ";"412304";"6033491940010001";"5805 E SHARP AVE STE C5       ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992120955";"MARIJUANA PRODUCER TIER 1          ";"PENDING (ISSUED)";"5092164025";"";""
"EMERALD CITY                                 ";"413444";"6034762040010001";"2071 ONION CREEK RD LOT 2     ";"                         ";"COLVILLE                ";"WA";"STEVENS";"991149621";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"EMERALD CITY GROWERS                         ";"416433";"6033578420010001";"3525 HOEHNE AVE               ";"                         ";"LONGVIEW                ";"WA";"COWLITZ";"986329385";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2069208316";"";""
"EMERALD CITY HARVESTERS                      ";"412523";"6033520710010001";"489 MCLAUGHLIN CANYON RD      ";"                         ";"RIVERSIDE               ";"WA";"OKANOGAN";"988490000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"EMERALD CITY INDUSTRIES                      ";"416721";"6033576490010002";"740 AIRPORT RD                ";"UNIT 3                   ";"CLE ELUM                ";"WA";"KITTITAS";"989220000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"EMERALD CITY ORGANICS                        ";"416315";"6033166220010002";"1128 SW SPOKANE ST            ";"                         ";"SEATTLE                 ";"WA";"KING";"981341128";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"2065792126";"";""
"EMERALD CITY ORGANICS                        ";"417411";"6034495110010001";"3303 S 35TH ST                ";"STE A2                   ";"TACOMA                  ";"WA";"PIERCE";"984094723";"MARIJUANA PRODUCER TIER 1          ";"PENDING (NOT ISSUED)";"          ";"";""
"EMERALD EVOLUTION                            ";"412392";"6033239670010001";"9019 MOLLY LN STE C           ";"                         ";"ANACORTES               ";"WA";"SKAGIT";"982219345";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"4802510637";"";""
"EMERALD FARMS PRODUCTION                     ";"416440";"6033585010010001";"213 W GREEN VALLEY RD         ";"                         ";"OAK HARBOR              ";"WA";"ISLAND";"982770000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"EMERALD FLASH                                ";"416223";"6033573590010001";"4 DRYWATER RD                 ";"UNIT 1                   ";"OKANOGAN                ";"WA";"OKANOGAN";"988409719";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"EMERALD INDUSTRIES                           ";"416316";"6033183670010002";"4406 WESTSIDE RD              ";"                         ";"FRIDAY HARBOR           ";"WA";"SAN JUAN";"982508544";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"EMERALD INDUSTRIES                           ";"416317";"6033183670010003";"421 KIYA WAY                  ";"                         ";"FRIDAY HARBOR           ";"WA";"SAN JUAN";"982500000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"EMERALD JANE'S                               ";"412148";"6033483950010001";"10722 LAKE CITY WAY NE        ";"                         ";"SEATTLE                 ";"WA";"KING";"981256714";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2065795542";"";""
"EMERALD MOUNTAIN                             ";"413176";"6031143240010001";"9730 LATHROP INDUSTRIAL DR SW ";"STE C1                   ";"OLYMPIA                 ";"WA";"THURSTON";"985121064";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2536914103";"";""
"EMERALD PEAKS GARDEN                         ";"414464";"6034605280010001";"225 NORTH SILVA ST.           ";"                         ";"MOSES LAKE              ";"WA";"GRANT";"988370000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"EMERALD SEA OF GREEN                         ";"413198";"6033556620010001";"23097 BAIRD SPRINGS RD        ";"                         ";"QUINCY                  ";"WA";"GRANT";"988489637";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"4254428891";"";""
"EMERALD TWIST                                ";"412384";"6032824240010002";"459 BRENTWOOD RD              ";"STE A                    ";"GOLDENDALE              ";"WA";"KLICKITAT";"986202813";"MARIJUANA PRODUCER TIER 3          ";"PENDING (ISSUED)";"5039603105";"";""
"EMERALD ZONE                                 ";"416414";"6033558340010001";"7521 POSTMA RD                ";"UNIT G                   ";"MOXEE                   ";"WA";"YAKIMA";"989369706";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"2539831428";"";""
"EMERALD ZONE                                 ";"417412";"6033558340010002";"XXX HERON RD KP N STE A       ";"                         ";"LAKEBAY                 ";"WA";"PIERCE";"984960000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"EMERALD ZONE                                 ";"417413";"6033558340010003";"XXX HERRON RD KP N STE B      ";"                         ";"LAKEBAY                 ";"WA";"PIERCE";"983870000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"EMPIRE                                       ";"414024";"6034914340010001";"2 & 4 COW TRAIL ROAD          ";"                         ";"TONASKET                ";"WA";"OKANOGAN";"988550000";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"2064095472";"";""
"EMPYREAL CANNABIS                            ";"415969";"6033271270010001";"3303 S 35TH ST                ";"UNIT B20                 ";"TACOMA                  ";"WA";"PIERCE";"984094701";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"ENVIRONMENTAL GREEN                          ";"412527";"6033521910010001";"3524 N EDEN RD STE B          ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992161740";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"5092187310";"";""
"EPIC ADVENTURES                              ";"416758";"6033591270010001";"5316 N FREYA ST               ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992176624";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"ERBACCE WHOLESALE                            ";"413867";"6033530380010001";"30848 3RD AVE                 ";"                         ";"BLACK DIAMOND           ";"WA";"KING";"980109767";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"ERHART CANNABIS CO                           ";"412828";"6034475570010001";"186 CHEROKEE RD               ";"STE F                    ";"OMAK                    ";"WA";"OKANOGAN";"988410000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"ESSENTIAL FLOWER                             ";"414233";"6034005830010001";"1509 SOUTH CRITCHFIELD RD     ";"                         ";"PORT ANGELES            ";"WA";"CLALLAM";"983639507";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"3604521078";"";""
"ETHOS EXTRACTS                               ";"416334";"6033516460010001";"22277 STOTTLEMEYER RD NE      ";"                         ";"POULSBO                 ";"WA";"KITSAP";"983708957";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2068427811";"";""
"ETTA'S HERBALS                               ";"416608";"6033508680010001";"5602 WA 270                   ";"STE D                    ";"PULLMAN                 ";"WA";"WHITMAN";"991638708";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"5099495773";"";""
"EVER GREEN                                   ";"414289";"6034888700010001";"2917 NE 65TH ST               ";"STE H                    ";"VANCOUVER               ";"WA";"CLARK";"986630000";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"3607198195";"";""
"EVERBRIGHTGREEN                              ";"417353";"6033593750010001";"9326 NEPPEL ROAD NE           ";"SUITE B                  ";"MOSES LAKE              ";"WA";"GRANT";"988377514";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"EVERGREEN ACRES                              ";"412719";"6033520610010001";"1824 RD N NE UNIT 3           ";"                         ";"MOSES LAKE              ";"WA";"GRANT";"988370000";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"5092900631";"";""
"EVERGREEN AGRICULTURE                        ";"416303";"6033585230010001";"17117 E MACMAHAN RD STE A     ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992179404";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"EVERGREEN EXTRACTS                           ";"412071";"6032944180010001";"4863 S SWENSON RD #A          ";"                         ";"DEER PARK               ";"WA";"STEVENS";"990069407";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"EVERGREEN EXTRACTS                           ";"416534";"6033609890010001";"8753 STATE HIGHWAY 303        ";"                         ";"BREMERTON               ";"WA";"KITSAP";"983118785";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"EVERGREEN FOREST                             ";"417496";"6033578430010001";"166 BENSON CREEK RD STE F     ";"                         ";"TWISP                   ";"WA";"OKANOGAN";"988569605";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"EVERGREEN GARDENS                            ";"416543";"6034436050010001";"2200 N RIVER RD               ";"                         ";"COSMOPOLIS              ";"WA";"GRAYS HARBOR";"985379720";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
