"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"FOUR ACES GROWERS                            ";"417165";"6033634340010001";"19610 SE 128TH WAY            ";"                         ";"ISSAQUAH                ";"WA";"KING";"980278550";"MARIJUANA PROCESSOR                ";"CLOSED (PERMANENT)";"          ";"";""
"FRACTAL                                      ";"417364";"6033596660010001";"13625 NE 126TH PL  STE 400    ";"STE 400                  ";"KIRKLAND                ";"WA";"KING";"980340000";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"3602647039";"";""
"FRED ZIFFELS FARM                            ";"416435";"6033580830010001";"3604 40TH AVE E               ";"STE A                    ";"TACOMA                  ";"WA";"PIERCE";"984432100";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2536919090";"";""
"FREEDOM FARMS                                ";"413204";"6034366320010001";"1110 N STANLEY RD             ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992120000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5095354164";"";""
"FRESH PRODUCTIONS                            ";"415783";"6025896330010002";"8213 STEAM BOAT ISLAND RD NW  ";"SUITE A                  ";"OLYMPIA                 ";"WA";"THURSTON";"985029660";"MARIJUANA PROCESSOR                ";"CLOSED (PERMANENT)";"          ";"";""
"FRESH PRODUCTIONS                            ";"423101";"6025896330010004";"267 SALMON CREEK RD           ";"#A                       ";"OKANOGAN                ";"WA";"OKANOGAN";"988408244";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3607412466";"";""
"FREYA FARM                                   ";"416690";"6027726970010001";"20535 DIKE RD                 ";"STE 1                    ";"MOUNT VERNON            ";"WA";"SKAGIT";"982736527";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"FROSTY FLOWERS                               ";"415981";"6033558970010001";"2451 E BRANCH RD STE A        ";"                         ";"TOPPENISH               ";"WA";"YAKIMA";"989489632";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"FROSTY FLOWERS                               ";"415982";"6033558970010002";"2451 E BRANCH RD STE B        ";"                         ";"TOPPENISH               ";"WA";"YAKIMA";"989489632";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"FRUITY PINES FARMS                           ";"416004";"6033585140010001";"5416 JOHNSON POINT RD NE      ";"STE A                    ";"OLYMPIA                 ";"WA";"THURSTON";"985169129";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2533183553";"";""
"FSG                                          ";"416578";"6032747000010001";"3906 B ST NW                  ";"                         ";"AUBURN                  ";"WA";"KING";"980022420";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"FUNKY FARMS                                  ";"412743";"6033512300010001";"31526 N LIDGERWOOD LN STE 1   ";"                         ";"DEER PARK               ";"WA";"SPOKANE";"990068327";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5094136600";"";""
"FUZZYLIMIT                                   ";"416112";"6033538070010001";"16811 NE 169TH ST STE A       ";"                         ";"BRUSH PRAIRIE           ";"WA";"CLARK";"986067232";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"G&S GREENERY                                 ";"415986";"6033561980010001";"19321 63RD AVE NE STE A       ";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982230000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2069499645";"";""
"G-7 GROW                                     ";"417526";"6033533870010002";"18514 RD 8 NW                 ";"                         ";"QUINCY                  ";"WA";"GRANT";"988489609";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5093982142";"";""
"GABRIEL                                      ";"415997";"6033579340010001";"29700 SE HIGH POINT WAY       ";"                         ";"ISSAQUAH                ";"WA";"KING";"980278886";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"4259853802";"";""
"GAIA INDUSTRIES                              ";"412232";"6032970070010001";"17022 FROHNING RD             ";"                         ";"MONROE                  ";"WA";"SNOHOMISH";"982720000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4259714213";"";""
"GANJA BUDS                                   ";"416824";"6034725960010001";"15843 CASE RD SW STE A        ";"                         ";"ROCHESTER               ";"WA";"THURSTON";"985799416";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GANJA FARMS                                  ";"421485";"6034914340010002";"6481 PORTAL WAY    UNIT B     ";"UNIT B                   ";"FERNDALE                ";"WA";"WHATCOM";"982480000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2064095547";"";""
"GARDEN EXTRACTS                              ";"417288";"6034780760010002";"145 S HORTON ST  STE 100      ";"                         ";"SEATTLE                 ";"WA";"KING";"981340000";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5417281316";"";""
"GARDENS ROYALE                               ";"416700";"6033552510010001";"3625 E FERRY ST               ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992024629";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5093892024";"";""
"GATE ORGANIC                                 ";"413201";"6033560830010001";"1831 S BANK RD                ";"                         ";"OAKVILLE                ";"WA";"GRAYS HARBOR";"985689746";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"3607017722";"";""
"GECKO GROWERS                                ";"412135";"6033466510010001";"4263 12TH ST SE               ";"STE A                    ";"EAST WENATCHEE          ";"WA";"DOUGLAS";"988028724";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5098819804";"";""
"GEM INDUSTRIES                               ";"415934";"6033587590010001";"14840 RAINIER VIEW DR SE      ";"                         ";"YELM                    ";"WA";"THURSTON";"985970000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4259412516";"";""
"GEM INDUSTRIES                               ";"418061";"6033587590010003";"19861 RENTON MAPLE VALLEY     ";"STE 2                    ";"MAPLE VALLEY            ";"WA";"KING";"980388933";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GENE'S GREEN ACERS                           ";"412907";"6033486180010002";"521 S 1ST ST #A               ";"                         ";"SELAH                   ";"WA";"YAKIMA";"989421603";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5098305179";"";""
"GENETICS 360                                 ";"417321";"6012242980010002";"1975 ALPINE WAY #6            ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982260000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3605507918";"";""
"GENSYS ONE                                   ";"412593";"6033494870010002";"35702 NW TOENJES RD STE 1     ";"                         ";"WOODLAND                ";"WA";"CLARK";"986743721";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5035238448";"";""
"GENSYS ONE II                                ";"412725";"6033494870010003";"35702 NW TOENJES RD STE 2     ";"                         ";"WOODLAND                ";"WA";"CLARK";"986743721";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GENSYS ONE III                               ";"412726";"6033494870010004";"35702 NW TOENJES RD STE 3     ";"                         ";"WOODLAND                ";"WA";"CLARK";"986743721";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GENTLEBEAR GARDENS                           ";"412283";"6033539940010001";"234 OTTO ST                   ";"                         ";"PORT TOWNSEND           ";"WA";"JEFFERSON";"983689720";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GEORGETOWN CANNABIS COMPANY                  ";"415687";"6033500760010001";"6117 12TH AVE S               ";"                         ";"SEATTLE                 ";"WA";"KING";"981082703";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GIGGLE BUSH                                  ";"417361";"6033596110010001";"986 E HAMPTON RD   STE A      ";"STE A                    ";"LIND                    ";"WA";"ADAMS";"993419725";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2533474080";"";""
"GLEN COVE                                    ";"416830";"6035052430010001";"272 N OTTO ST                 ";"                         ";"PORT TOWNSEND           ";"WA";"JEFFERSON";"983680000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GLENS PLANT FARM                             ";"418910";"6034388400010002";"26901 15TH AVE NE  BLDG 1     ";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982239176";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4253878227";"";""
"GLG L.L.C.                                   ";"412117";"6033452850010002";"1578 MOORE ST STE B           ";"STE B                    ";"SEDRO WOOLLEY           ";"WA";"SKAGIT";"982847523";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GNARLEY DOG FARM                             ";"412113";"6033442850010001";"26404 PIONEER WAY NW          ";"STE A                    ";"POULSBO                 ";"WA";"KITSAP";"983700000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GO GO GREEN                                  ";"416722";"6033577350010001";"722 S CHICAGO ST              ";"                         ";"SEATTLE                 ";"WA";"KING";"981084321";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GO GO GREEN                                  ";"416723";"6033577350010002";"3000 COLUMBIA HOUSE BLVD #B   ";"                         ";"VANCOUVER               ";"WA";"CLARK";"986612969";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GOAT GIRL CANNABIS                           ";"415736";"6019870760020002";"154 STRING STREET RD SUITE A  ";"                         ";"CENTERVILLE             ";"WA";"KLICKITAT";"986133508";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5092503881";"";""
"GOATHOUSE                                    ";"416837";"6033626340010001";"2412 ANDERSON HILL RD SW      ";"                         ";"PORT ORCHARD            ";"WA";"KITSAP";"983679311";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GOING GREEN                                  ";"413110";"6034894350010001";"3214 NE 65TH ST               ";"                         ";"VANCOUVER               ";"WA";"CLARK";"986631456";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3606930510";"";""
"GOLD CADDY                                   ";"415709";"6032691710010002";"3809 S 45TH ST                ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984092904";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GOLD COAST GROWERS                           ";"415825";"6033543020010001";"504 S ADAMS                   ";"                         ";"HOQUIAM                 ";"WA";"GRAYS HARBOR";"985500000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GOLDEN GARDENS COMPANY                       ";"416500";"6033607970010001";"10064 ENTIAT RIVER RD         ";"UNIT A                   ";"ENTIAT                  ";"WA";"CHELAN";"988220000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2068528620";"";""
"GOLDEN LEAF                                  ";"416548";"6026629780010001";"56603 N SR 225 NW             ";"                         ";"BENTON CITY             ";"WA";"BENTON";"993209656";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5094300260";"";""
"GOLDEN TREE                                  ";"416107";"6034458540010001";"2524 N MACHIAS RD             ";"                         ";"LAKE STEVENS            ";"WA";"SNOHOMISH";"982580000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4252203666";"";""
"GOOD TO GROW                                 ";"414035";"6032705020010001";"1725 OCEAN AVE                ";"STE 1                    ";"RAYMOND                 ";"WA";"PACIFIC";"985772813";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GOOD WEED TERRAPONICS                        ";"417082";"6034449500010001";"3969 SPRINGDALE HUNTERS RD    ";"                         ";"SPRINGDALE              ";"WA";"STEVENS";"991730000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4258707225";"";""
"GOODIES                                      ";"416514";"6033547560010001";"7019 ROAD 9 NW                ";"STE G                    ";"EPHRATA                 ";"WA";"GRANT";"988239722";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3602220117";"";""
"GORBEN                                       ";"415712";"6032271660010002";"2915 S M ST  UNIT 103         ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984098224";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2536828392";"";""
"GORDON 4-M-J NATION                          ";"416301";"6033647750010004";"15505 WEBBER CANYON RD        ";"STE B                    ";"BENTON CITY             ";"WA";"BENTON";"993200000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GORGE GROWN FARMS                            ";"416051";"6033587620010001";"283 COURTNEY RD STE C         ";"                         ";"WHITE SALMON            ";"WA";"KLICKITAT";"986728811";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GORGEOUS DISTRIBUTIONS                       ";"417096";"6033574330010002";"161 MANNING RD                ";"                         ";"STEVENSON               ";"WA";"SKAMANIA";"986486212";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"GRANDMA'S GARDEN, LLC                        ";"413460";"6033549050010001";"2916 STATE STREET             ";"STE J                    ";"EVERETT                 ";"WA";"SNOHOMISH";"982013842";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2067143332";"";""
"GRASS ROOTZ                                  ";"416658";"6033621790010001";"5724 N SYCAMORE ST            ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992176507";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5098791018";"";""
